M_RSCP,M_RSRQ,M_SINR,M_CQI,M_QPSK ,M_16QAM,M_64QAM,M_256QAM,M_MIMO,M_Thrpt_Mbps,Thrpt_Good?
-101.3958438,-9.702954092,2.664217271,5.380368567,0.352941,0.588235,0.058823,0,0,20.42885661,0
-86.67909098,-8.115696905,16.69574868,9.281381927,0,0.11875,0.75,0.13125,0.333360302,167.0698786,1
-83.38605101,-6.205414445,19.45122455,9.180889911,0.2,0.55,0.25,0,0.192548632,24.89438058,0
-70.90306328,-7.171324349,24.01681186,10.83979245,0.026086,0.043478,0.626086,0.304347,0.303454645,84.42023128,1
-84.45202424,-7.051056302,18.7675193,10.32613074,0.076335,0.366412,0.557251,0,0.355383212,101.4235579,1
-79.78508416,-8.42185111,22.99552005,8.955230621,0.375,0,0.5,0.125,0.603094517,23.7884485,0
-101.0199583,-8.53582222,5.582971037,8.183933275,0.416666,0.5,0.083333,0,0,22.09673674,0
-79.94801526,-10.16026627,11.40949656,7.997122042,0.301136,0.267045,0.255681,0.176136,0.173490521,88.74870705,1
-84.89649303,-9.597309824,14.38980904,13,0,0,1,0,0.333333333,26.0002532,1
-71.02998843,-7.615530679,26.24226315,11.19523566,0,0,0.4875,0.5125,0.333333333,164.1214365,1
-84.74230355,-10.94489692,16.03651728,11.52292122,0,0.050228,0.894977,0.054794,0.32834022,97.90171569,1
-89.70802495,-6.957647573,12.85513702,10.56167379,0.166666,0.277777,0.555555,0,0.286821705,21.67806989,0
-89.66865913,-8.060853415,16.92058932,11.47657759,0,0.181818,0.727272,0.090909,0.745966358,25.91997631,1
-87.12482165,-10.06689227,9.790479571,9.421052456,0.264462,0.561983,0.173553,0,0.369038702,33.64191571,1
-100.0970783,-9.65078095,15.34535984,10.90955589,0.0099,0.50495,0.485148,0,0.333333333,82.78703461,1
-105.9444319,-9.752542876,2.41491053,5.041809136,0.782608,0.217391,0,0,0,17.35741827,0
-82.85870291,-8.174977923,17.24990233,10.40047957,0.32,0.52,0.16,0,0.299490866,22.61306288,0
-90.54102966,-10.65106085,3.580165239,5.830769202,0.260416,0.604166,0.135416,0,0.468524333,43.94200458,1
-90.31324559,-9.98755436,8.110072972,8.122422157,0.109243,0.584033,0.298319,0.008403,0.294103242,120.2997821,1
-74.09945895,-6.717525068,24.47157579,11.60213098,0,0.461538,0.461538,0.076923,0.333333333,24.31727495,0
-95.83786979,-10.50219309,2.638729325,5.235478663,0.333333,0.666666,0,0,0,23.00577151,0
-85.65327378,-8.498827668,9.596007831,5.241054324,0.380952,0.55238,0.066666,0,0.27689437,45.05323291,1
-74.53963554,-10.80639534,21.63647103,10.96899731,0.028169,0.154929,0.683098,0.133802,0.48223792,122.7656981,1
-87.54783932,-6.720106723,18.33649857,7.325679721,0.5,0.3,0.2,0,0.333333333,25.04290381,1
-80.19235445,-7.108223398,16.65774377,12.44341214,0,0,0.75,0.25,0.465402844,23.85624694,0
-91.783486,-7.545849149,18.73666189,9.651892501,0.136752,0.239316,0.623931,0,0.421348315,48.06922873,1
-85.06167038,-8.879945481,19.8587636,10.66999695,0.109375,0.09375,0.5625,0.234375,0.336871367,111.6354349,1
-81.07308038,-7.808125938,10.35821336,8.933774632,0,0.647058,0.352941,0,0.385229541,25.11783199,1
-89.94256209,-6.601320684,17.21618153,9.466130906,0.458333,0.291666,0.25,0,0.333333333,22.39177251,0
-84.25089537,-9.172885581,12.83024496,8.863856606,0.192771,0.325301,0.481927,0,0.328191123,99.53341368,1
-88.96754757,-9.360932722,15.02344115,8.463973545,0.430463,0.271523,0.298013,0,0.308513066,95.37364733,1
-79.32647753,-6.155492548,25.20041023,12.23477346,0,0.285714,0.666666,0.047619,0.199401795,25.09295819,1
-80.37412212,-6.01678642,19.97758508,11.46183809,0,0.363636,0.636363,0,0.333333333,26.40945766,1
-74.47908948,-8.159045978,24.18224525,10.97856406,0.012578,0.251572,0.660377,0.075471,0.292520649,129.2610711,1
-90.18136278,-7.773515464,12.6488163,9.002919802,0.224,0.216,0.56,0,0.266381766,68.07179017,1
-92.94292474,-7.448152826,10.52871909,6.518272081,0.583333,0.25,0.166666,0,0.333333333,23.21793133,0
-103.8464322,-8.119744844,9.894292703,6.852435871,0.538461,0.461538,0,0,0.333333333,22.07747212,0
-76.64908891,-7.505405459,22.29872887,8.444694044,0.209876,0.438271,0.259259,0.092592,0.23499681,111.1279946,1
-89.16043405,-9.231532995,18.57686783,10.19260193,0.097142,0.377142,0.525714,0,0.333333333,87.56360663,1
-76.57200049,-6.283722085,23.75669192,10.0724546,0.5,0,0.5,0,0.333333333,24.2470402,0
-99.6703187,-7.660567065,13.6514195,7.895688648,0.7,0.233333,0.066666,0,0.333333333,25.29471333,1
-84.59425166,-8.560094337,12.43339869,9.085295417,0.040268,0.328859,0.610738,0.020134,0.189620758,109.657006,1
-101.1770542,-9.662396472,13.16623533,7.499160415,0.526881,0.139784,0.333333,0,0.333333333,39.18223269,1
-78.26404871,-5.662902812,15.55052624,10.71428571,0,0.090909,0.90909,0,0.333333333,26.08104588,1
-93.67138807,-7.576088314,9.065595132,8.145540811,0.3,0.2,0.5,0,0,22.98470525,0
-88.01616206,-8.409474384,20.59797339,9.48271247,0.270833,0.229166,0.5,0,0.423479463,81.8104116,1
-82.4973259,-7.596145431,20.72837038,9.363214153,0.302816,0.34507,0.302816,0.049295,0.20383864,53.83780998,1
-98.07308038,-7.57903842,13.27240002,7.748954312,0.153846,0.76923,0.076923,0,0.333333333,20.15073343,0
-102.5666208,-7.138947268,10.97091569,7.247168775,0.433333,0.466666,0.1,0,0.333333333,19.78637973,0
-99.88433723,-9.209974774,4.779666301,6.083968625,0.390625,0.601562,0.007812,0,0.359250516,36.89427787,1
-91.28705451,-9.956016223,2.352310332,4.083103403,0.617977,0.191011,0.191011,0,0,36.67028303,1
-84.87989606,-8.890775029,16.93068729,10.33452693,0,0.230769,0.76923,0,0.333333333,26.49281754,1
-68.67170337,-5.373079774,24.78761375,14.8382845,0.076923,0,0.923076,0,0.333333333,26.38196133,1
-79.25230433,-12.16732717,4.224785447,9.195712103,0.570588,0.311764,0.117647,0,0.22179135,42.02583661,1
-79.38115978,-8.189465433,18.52132826,10.61009202,0.022222,0.222222,0.733333,0.022222,0.393930213,112.0528758,1
-80,-9.445851707,5.545156084,11.05423388,0.214285,0.428571,0.357142,0,0.333333333,22.05808308,0
-80.54039318,-9.607146811,6.873911762,8.926548249,0.833333,0.055555,0.111111,0,0.116746411,18.93777551,0
-89.60009287,-8.902082751,8.305113154,8.272023425,0.329787,0.053191,0.617021,0,0.434584253,106.5661686,1
-92.60844412,-11.11195066,15.29921075,11.43836758,0,0.073394,0.894495,0.03211,0.348959149,178.6753879,1
-88.14410702,-8.245497977,6.48124582,6.946374163,0.315789,0.315789,0.368421,0,0,21.60363776,0
-90.66066541,-8.200542851,18.17883537,12.4819619,0.078947,0.447368,0.473684,0,0.564288176,26.0271961,1
-93.58212462,-9.458753609,7.242611427,5.621078137,0.256637,0.690265,0.053097,0,0.312096176,44.81797258,1
-86.39301519,-10.35093558,20.60304395,12.59637803,0,0.069264,0.839826,0.090909,0.397179569,164.3261198,1
-94.04452383,-5.344426897,20.38630938,11.84285776,0.166666,0.333333,0.5,0,0.333333333,26.57668768,1
-83.44205049,-9.955632044,24.65970482,13.03099682,0,0,0.705882,0.294117,0.333333333,25.89325482,1
-94.85512019,-10.52012495,5.857285957,6.568423324,0.340277,0.583333,0.076388,0,0.316294555,52.13411355,1
-83.34722051,-8.174528215,24.24977188,12.58557549,0,0.11,0.41,0.48,0.333333333,41.86283833,1
-99.76550888,-10.44714574,0.393727382,4.223477995,0.619047,0.380952,0,0,0,19.1103503,0
-83.63031546,-10.29296938,24.47115974,14.44017062,0,0,0.807692,0.192307,0.333333333,24.82076226,0
-101.6715172,-11.49354219,1.59896813,7.524593161,0.194444,0.805555,0,0,0.324900428,44.31631191,1
-80.51772186,-10.74858743,25.78835328,12.27047715,0.004424,0.013274,0.544247,0.438053,0.333384325,165.5308924,1
-91.80812636,-7.610011231,18.59757504,9.679446716,0,0,1,0,0.499166667,24.99326715,0
-79.9242968,-8.748257719,7.84992259,11.11663085,0.193548,0.580645,0.225806,0,0.589255923,25.19343184,1
-85.94540607,-8.937903456,15.07395692,8.917045405,0.096296,0.251851,0.533333,0.118518,0.182495485,110.4588522,1
-81.38818743,-9.383458155,18.5689579,11.12271608,0.009433,0.122641,0.849056,0.018867,0.317252636,184.8808643,1
-91.69362718,-7.379514309,8.121667644,6.25114019,0.153846,0.230769,0.538461,0.076923,0,25.62943305,1
-81.5406396,-7.306327278,17.58685073,11.97591827,0,0.111111,0.666666,0.222222,0.243537415,25.68186199,1
-80.38942784,-7.374255635,21.88135483,11.6327184,0,0.240963,0.680722,0.078313,0.347744823,114.7700317,1
-84.34805305,-10.86265557,14.56440877,8.235628807,0.456953,0.37086,0.172185,0,0.28556594,59.43296511,1
-88.59149232,-6.770339708,12.1728224,7.80476652,0.384615,0.230769,0.384615,0,0,21.67806989,0
-88.79539566,-9.714922286,5.661693982,6.909397419,0.35,0.4,0.25,0,0.461833525,25.73450588,1
-94.96696305,-8.779314854,7.717205155,7.880993877,0.138554,0.710843,0.150602,0,0.259200508,74.3014432,1
-102.4745932,-11.80612728,2.278155491,5.479542614,0.810218,0.131386,0.058394,0,0.083568222,30.73878036,1
-97.2152791,-6.98923686,12.06109382,6.645856931,0.222222,0.444444,0.333333,0,0,22.73554512,0
-82.2613991,-7.569527911,21.09856122,10.93889354,0.19685,0.220472,0.582677,0,0.3789919,89.67106387,1
-102.4779013,-11.21180005,2.92256747,4.249065631,0.470588,0.470588,0.058823,0,0,13.14953597,0
-82.05444971,-8.593515997,14.25367909,7.347778628,0.223463,0.407821,0.335195,0.033519,0.164883013,107.7370519,1
-68.57803169,-5.589646743,19.01811244,12.11428649,0,0,1,0,0.333333333,24.84533037,0
-78.660029,-6.327430974,18.42957601,10.70098655,0,0.166666,0.833333,0,0.466943579,26.13532369,1
-95.61964658,-9.01371757,8.785843553,6.45027936,0.333333,0.421875,0.234375,0.010416,0.180040837,85.44941907,1
-92.52106428,-11.05544189,15.71825215,7.492669071,0.57377,0.114754,0.311475,0,0.333333333,63.62059185,1
-89.41894865,-6.160293195,18.26595127,11.72797979,0,0.333333,0.333333,0.333333,0.246187364,26.08102889,1
-90.41157615,-8.822093203,19.02644097,10.18759956,0.034482,0.31527,0.517241,0.133004,0.287509999,166.272164,1
-90.19852637,-6.637319329,16.32770937,9.061357299,0,0,1,0,0.333333333,26.32665534,1
-94.12155314,-10.66555058,15.96267215,9.457122482,0.14423,0.490384,0.350961,0.014423,0.322674727,126.9243954,1
-101.6283164,-11.22538635,3.747538364,4.038449974,0.666666,0.333333,0,0,0,15.59366867,0
-70.05721172,-6.552816477,29.86702981,14.59349134,0,0,0.625,0.375,0.333333333,26.63305029,1
-93.35498135,-9.031830887,7.815765187,6.007465308,0.471074,0.44628,0.082644,0,0.350278669,28.76785993,1
-97.01955322,-10.76996061,2.313987646,4.893434086,0.568807,0.3211,0.110091,0,0,41.67122651,1
-92.09474859,-8.944334022,8.872117526,7.298679538,0.4,0.571428,0.028571,0,0.333333333,12.04223036,0
-74.53010979,-8.135722306,10.36628209,9.29817879,0.130434,0.326086,0.5,0.043478,0.177813819,76.92983646,1
-83.49369493,-6.085522687,16.83337708,10.79361335,0.071428,0.071428,0.857142,0,0.333333333,25.97336603,1
-91.71106252,-9.500489999,14.44824419,10.08956635,0.024291,0.271255,0.651821,0.052631,0.333333333,185.2533038,1
-96.44526284,-9.154653724,6.568493715,8.577628755,0.090909,0.272727,0.636363,0,0,20.71460386,0
-99.92006834,-8.487315673,2.561490107,6.006919028,0.583333,0.416666,0,0,0.220955999,23.90145839,0
-75.05428793,-7.469189846,16.22517676,10.45442453,0.032679,0.150326,0.784313,0.032679,0.314989518,86.95935348,1
-76.7233698,-7.770995209,17.62503812,11.8034671,0.312849,0.067039,0.558659,0.061452,0.311907046,74.91055068,1
-69.04481382,-5.422063587,19.38804191,10.99188026,0,0.08,0.88,0.04,0.333333333,23.63213613,0
-94.59319633,-9.110477823,7.666866133,7.274978501,0.15873,0.333333,0.507936,0,0.273003802,71.74708285,1
-71.15346052,-6.270364692,23.23446091,13.29624059,0,0.555555,0.444444,0,0.333333333,24.9190792,0
-68.48455655,-7.997031925,20.79948197,11.91638504,0.357142,0.196428,0.428571,0.017857,0.27973793,32.07559886,1
-77.28893009,-7.858122124,11.01301976,7.411673612,0.25,0.525,0.2,0.025,0.385558354,12.67923148,0
-96.06896686,-11.31859441,4.934980593,5.551693428,0.846153,0.153846,0,0,0.23409422,12.22348585,0
-90.77335238,-10.97014346,4.003595454,5.548252044,0.456521,0.402173,0.141304,0,0.107485107,32.70459396,1
-85.93920893,-10.57502783,17.72804575,10.36176203,0.06635,0.265402,0.56872,0.099526,0.299264235,117.3217592,1
-82.2406468,-6.338303539,31.834154,14.19963119,0,0,0.266666,0.733333,0.333333333,5.143727769,0
-75.48048133,-8.615024747,8.389943562,10.64159111,0.071428,0.285714,0.642857,0,0,24.48281401,0
-91.84674225,-7.949604136,16.11301897,9.143674803,0.285714,0.417989,0.296296,0,0.415565573,47.42548606,1
-90.25046795,-9.785102311,16.08411105,9.136863477,0.227467,0.429184,0.278969,0.064377,0.333333333,110.5163716,1
-98.61137287,-6.864813989,21.41117406,11.06347355,0.095238,0.285714,0.333333,0.285714,0.333333333,21.82849541,0
-79.84092725,-8.481407366,9.375193651,9.395929203,0.230769,0.153846,0.461538,0.153846,0,24.89438058,0
-93.816089,-9.26242545,6.83545218,7.211535269,0.320261,0.568627,0.111111,0,0.415201603,71.12569036,1
-89.78067166,-9.879205404,12.15242723,8.159355825,0.377551,0.265306,0.234693,0.122448,0.279082342,66.96755162,1
-91.30307347,-8.270923121,16.08260538,12.10532288,0.043478,0.152173,0.804347,0,0,14.77011342,0
-95.94702307,-7.432028099,7.490880287,10.91787286,0,0.6,0.4,0,1,21.41983761,0
-70.70185936,-9.148642708,21.95113182,10.34877126,0.031914,0.079787,0.462765,0.425531,0.15399523,126.2793212,1
-92.4479886,-11.08310752,-0.665458034,5.770508323,0.565789,0.328947,0.105263,0,0,22.40415217,0
-102.7275996,-8.294820397,6.221543383,7.27425643,0,0.785714,0.214285,0,0.345213499,26.0002532,1
-76.56480421,-6.921599003,29.1492221,13.77496954,0,0,0.76923,0.230769,0.333333333,27.06259849,1
-100.5266222,-10.20664139,5.910355064,6.15598964,0.351851,0.629629,0.018518,0,0.328058055,68.51917513,1
-101.1280107,-8.471281046,6.826736604,6.318023,0.67647,0.323529,0,0,0.28417548,14.78742889,0
-92.41561914,-10.94259937,3.949116549,4.887959747,0.721893,0.266272,0.011834,0,0.283811779,37.26875809,1
-101.5616819,-10.12320399,6.103107264,6.389025161,0.263513,0.729729,0.006756,0,0.34872549,59.21360421,1
-93,-9.604045201,3.470681606,4.526199945,0.9375,0.0625,0,0,0.177915697,19.43496808,0
-101.3634116,-8.473782837,5.460767047,5.338305456,0.76,0.24,0,0,0.333333333,22.01940697,0
-90.72560264,-10.60056916,5.231102839,5.21118674,0.769696,0.163636,0.066666,0,0.108104133,41.82995142,1
-100.5438593,-9.869484683,6.555898541,6.092822312,0.562091,0.352941,0.084967,0,0.195047507,61.31971931,1
-92.47097199,-10.22059399,1.984086464,5.025484885,0.782608,0.173913,0.043478,0,0.087826087,20.13458982,0
-75.1640588,-5.50689756,28.26578642,14.87643979,0,0,1,0,0.752879581,26.35427932,1
-81.22606442,-9.093138953,17.67909586,10.98612809,0.030612,0.056122,0.790816,0.122448,0.313497967,176.9084049,1
-88.07029649,-9.201890099,9.483802789,8.449094277,0.135483,0.664516,0.2,0,0.34337471,68.02827214,1
-91.05735345,-7.407192989,14.27823163,9.628725649,0,0.857142,0.142857,0,0.217062635,24.06137363,0
-73.30948574,-6.606327349,25.10969039,13.85635241,0,0.142857,0.857142,0,0.333333333,24.84533037,0
-94.78879263,-11.56809956,6.29608645,4.628591558,0.777777,0.191919,0.030303,0,0.264262246,23.23450707,0
-77.81413106,-8.432844971,15.71700357,7.767827273,0.310606,0.242424,0.446969,0,0.348194383,74.22831067,1
-70.14240871,-11.03544742,24.89840316,13.8714286,0,0,0.571428,0.428571,0.333333333,25.60351982,1
-69.41010874,-6.442651862,11.31950407,9.549227413,0.142857,0.071428,0.785714,0,0,22.31219356,0
-77.64309317,-10.20119262,15.90944593,12.01312613,0.039024,0.346341,0.580487,0.034146,0.260858311,141.0102721,1
-92.22221482,-10.39844952,3.68873749,6.9744469,0.386363,0.55303,0.060606,0,0.18610947,50.89427705,1
-85.35025041,-8.603704893,8.180200015,10.69391668,0.111111,0.111111,0.777777,0,0.333333333,17.96445678,0
-91.22865312,-10.01443099,9.694554863,10.78503996,0.391812,0.269005,0.339181,0,0.333333333,41.79569552,1
-83.80999239,-6.58410982,19.1262139,11.84684954,0,0.166666,0.833333,0,0.333333333,26.68967027,1
-87.53439786,-9.358093818,10.70559795,7.870197471,0.553191,0.404255,0.042553,0,0.323152684,32.48812756,1
-79.5907174,-9.404758577,5.113701055,9.016316297,0.083333,0.333333,0.5,0.083333,0.236061684,23.23941399,0
-93.45619983,-8.618691245,4.897748021,8.754299776,0.428571,0.571428,0,0,0,22.94289862,0
-83.38225664,-8.879873827,14.34930654,11.80594477,0,0.125,0.863095,0.011904,0.372478103,112.4045634,1
-98.55961395,-11.52020478,6.653863466,7.930794584,0.363636,0.565656,0.065656,0.00505,0.36129386,61.73764302,1
-98.14302037,-7.902804498,8.62208063,8.46485854,0.40909,0.363636,0.227272,0,0.07480091,21.47464151,0
-100.1512851,-9.644869635,7.167451858,7.769745965,0.132911,0.772151,0.094936,0,0.333333333,58.45705948,1
-81.84814332,-6.099600233,24.61209021,11.67434433,0,0,0.529411,0.470588,0.333333333,26.13508483,1
-72.74371055,-8.065981076,27.11134396,13.66673861,0,0.008968,0.260089,0.730941,0.333333333,164.2095704,1
-77.00722647,-8.882112305,11.50016872,6.017341093,0.5,0.375,0.125,0,0,20.41224367,0
-92.63498032,-10.1172491,6.108131,6.56125558,0.65,0.35,0,0,0,18.09366746,0
-80.85302178,-9.137973696,9.502888413,6.935852427,0.392857,0.294642,0.303571,0.008928,0.100225394,49.5927036,1
-106.4426825,-11.1917898,6.973278272,6.756926334,0.581395,0.4031,0.015503,0,0.333333333,43.04756875,1
-73.89649303,-6.422082587,26.98282209,12.77786905,0,0.5,0.5,0,0.333333333,25.78713349,1
-75.60905807,-7.728874391,22.48961899,11.98887395,0.030303,0.345454,0.624242,0,0.372704958,109.5231975,1
-103.7149226,-7.592916556,11.26551609,7.798603076,0.535714,0.321428,0.142857,0,0.376947721,10.23513339,0
-68.90939133,-9.235398935,12.1155388,11.82558807,0.214285,0.38961,0.363636,0.032467,0.319706164,55.57252642,1
-96.44674985,-8.476378723,7.145262,4.780096363,0.608695,0.347826,0.043478,0,0.21919364,18.04178517,0
-68.18468786,-6.240361352,13.21873423,7.22927248,0.105263,0.263157,0.421052,0.210526,0,19.6781182,0
-74.95989276,-7.02571652,25.00444027,11.62899955,0,0.01081,0.691891,0.297297,0.362962416,127.8963937,1
-84.59527468,-9.165854498,18.88145923,8.3017271,0.36923,0.361538,0.26923,0,0.362818173,52.11760793,1
-79.12982564,-5.59712663,21.77090518,9.452848643,0.04,0.56,0.36,0.04,0.561512027,25.94675301,1
-73.21608477,-8.524183305,18.389235,10.70432946,0.241379,0.15862,0.6,0,0.343641026,88.4887323,1
-78.54489277,-6.447410159,20.93265565,10.7573635,0,0.235294,0.764705,0,0.333333333,26.0002532,1
-81.19929559,-8.785898685,15.01498923,9.429777054,0.022058,0.191176,0.698529,0.088235,0.146541466,80.91623697,1
-86.25774423,-5.614123802,20.18440568,11.09816303,0.086956,0.434782,0.47826,0,0.374181478,23.54369408,0
-84.16683897,-7.099600233,15.48814262,10.0228553,0.153846,0.384615,0.461538,0,0.182779456,25.34555577,1
-82.75749671,-8.517269506,13.17840599,9.153148448,0,0.065359,0.836601,0.098039,0.363825469,124.9385443,1
-95.62737755,-11.76608825,2.248077467,4.132500467,0.491666,0.341666,0.15,0.016666,0.015243902,55.03509508,1
-90.94034583,-7.549888469,11.24180139,9.464472749,0.310344,0.37931,0.310344,0,0.202531646,15.92929899,0
-92.91027801,-9.738311611,10.18264578,7.669647861,0.274193,0.629032,0.096774,0,0.25076476,51.30212003,1
-84.85147888,-6.84502828,14.72081306,10.46744829,0,0.290322,0.709677,0,0.333333333,26.27154628,1
-79.03776013,-9.57523967,20.10849118,11.30833306,0.0131,0.305676,0.676855,0.004366,0.32332182,161.4863416,1
-87.63563622,-7.99802467,11.63259438,9.806845113,0.428571,0.428571,0.142857,0,0.153914989,23.04782107,0
-72.16121885,-5.540638444,30.34021438,14.19133679,0.095238,0.190476,0.380952,0.333333,0.333333333,26.91779999,1
-99.04213225,-11.49972101,1.419809841,4.947488782,0.714285,0.25,0.035714,0,0.138815891,33.60352019,1
-90.46790068,-10.88467006,9.969655595,5.651238725,0.539473,0.328947,0.118421,0.013157,0.290793855,30.84125104,1
-93.25238862,-11.84814341,4.525075384,8.149428209,0.44,0.4,0.16,0,0,20.39566811,0
-79.53293332,-8.036361769,19.73061917,10.34000126,0.029069,0.215116,0.598837,0.156976,0.404173486,136.647636,1
-83.63875683,-7.137517339,10.52798224,7.187385756,0.071428,0.142857,0.357142,0.428571,0,24.08444622,0
-72.14371449,-7.766618762,17.56029761,9.955672426,0.152,0.256,0.264,0.328,0.26840184,91.23017145,1
-79.44279352,-6.142409028,21.30309927,11.05056294,0,0,1,0,0.333333333,26.10815657,1
-83.37976611,-6.788388101,13.10472841,7.281052293,0.057142,0.828571,0.114285,0,0.468211207,13.08797902,0
-67.6673909,-8.905646514,14.70633892,11.77862667,0.048913,0.282608,0.668478,0,0.323513527,101.2103749,1
-85.04082759,-8.542437144,9.50565453,6.804198181,0.132653,0.234693,0.581632,0.05102,0.175810024,79.29332577,1
-88.61233066,-8.581065046,4.063179483,7.012082068,0.5,0.388888,0.111111,0,0,17.0515838,0
-81.51524103,-8.942228268,12.26083303,9.272031386,0.26,0.486666,0.253333,0,0.255704731,51.46802485,1
-83.3885353,-7.013827478,17.7507101,9.961201401,0,0,0.928571,0.071428,0.261531767,25.16839234,1
-84.80541136,-9.377416778,9.926287214,7.731596903,0.196721,0.327868,0.475409,0,0.161374846,67.24395416,1
-95.28736675,-9.678062527,6.228808371,6.117290481,0.25,0.583333,0.166666,0,0.337136465,16.89140528,0
-83.96902055,-6.4364802,12.72592458,7.457713089,0.638297,0.319148,0.042553,0,0.326546906,15.07080131,0
-89,-10.0208363,8.80289851,8.154891414,0.490066,0.463576,0.046357,0,0.328320413,49.26523377,1
-77.1426216,-8.097366825,15.49022995,9.787129217,0.006896,0.186206,0.731034,0.075862,0.357897397,77.10795567,1
-85.46538245,-8.19143573,12.88487914,8.188118922,0.235294,0.470588,0.235294,0.058823,0.394182548,25.24386754,1
-78.85543829,-8.199285569,14.42496005,6.480404365,0.280701,0.368421,0.18421,0.166666,0.198976041,76.99361072,1
-88.48239626,-6.385762343,14.51545586,8.024427578,0.027027,0.621621,0.324324,0.027027,0.333333333,15.21652734,0
-70.03301695,-6.244357973,25.79637942,12.25505332,0,0.006329,0.481012,0.512658,0.333333333,42.45963509,1
-89.68356759,-7.783580801,11.88172468,6.420386148,0.166666,0.555555,0.277777,0,0,19.36018664,0
-96.99275637,-10.35631924,1.42117518,4.787570759,0.333333,0.666666,0,0,0,11.84942092,0
-103.244748,-12.03201093,4.348126572,6.767511973,0.652439,0.329268,0.018292,0,0.141706551,42.20294226,1
-84.67805451,-6.83302589,9.333996535,9.020678823,0.102272,0.227272,0.65909,0.011363,0.333333333,117.3964543,1
-104.0730804,-8.222782655,5.668874515,5.813577686,0.541666,0.458333,0,0,0.333333333,23.41237481,0
-92.2961563,-9.949830662,5.446910601,6.769739048,0.618055,0.263888,0.111111,0.006944,0.107470719,56.85305617,1
-86.66368359,-6.95527507,8.981797192,8.883144963,0,0.666666,0.333333,0,0.333333333,25.86680563,1
-86.04719711,-8.700579644,11.01710359,8.471873741,0,0.12258,0.741935,0.135483,0.25716674,119.5994804,1
-101.8312315,-10.52139576,0.398807863,7.447030682,0.380952,0.619047,0,0,0,24.29354794,0
-86.89576131,-6.631104537,11.03146202,10.48569084,0.043478,0.260869,0.695652,0,0.333333333,25.94651759,1
-91.46257253,-10.61294104,5.486042609,6.094725529,0.874125,0.111888,0.013986,0,0.282774083,27.86795234,1
-86.83534555,-7.664793434,12.11984022,8.300804323,0.013513,0.054054,0.891891,0.04054,0.34268179,142.0264035,1
-95.83555264,-8.632059453,7.205258149,5.471047176,0.619047,0.380952,0,0,0.447250723,19.18309101,0
-94.33179088,-9.242834604,6.384421759,8.179851638,0.839779,0.154696,0.005524,0,0.291325567,25.39316624,1
-89.75189675,-6.676797752,9.31749799,8.220104973,0,0.378378,0.621621,0,0.421903052,15.06176941,0
-88.84437966,-7.202999682,12.50303502,9.63338456,0.00625,0.1625,0.825,0.00625,0.349409554,113.9785549,1
-102,-10.07213857,6.857555261,5.335513075,0.882352,0.117647,0,0,0.387072529,21.02604522,0
-84.42849025,-5.881670212,16.22744581,11.85782982,0.083333,0.291666,0.625,0,0.291830065,24.67465691,0
-97.00974358,-9.464188401,11.87764732,7.699777952,0.245161,0.425806,0.329032,0,0.079812907,77.41173375,1
-68.90609166,-6.519203726,29.6057936,12.7425522,0,0.039473,0.756578,0.203947,0.444161142,59.32299996,1
-80.61271964,-6.22303507,28.88688785,13.75852111,0,0,1,0,0.79492676,26.9756203,1
-94.35284826,-11.80018272,8.848642583,7.286972483,0.699386,0.276073,0.024539,0,0.354083308,37.93275511,1
-73.01254851,-7.415544143,19.44724759,9.54747276,0.103448,0.689655,0.206896,0,0.155788656,22.29239023,0
-74.45333319,-6.380938729,26.12634112,11.74105743,0,0.024539,0.631901,0.343558,0.348491727,84.87521535,1
-80.65699102,-6.102690996,11.72767713,11.03352823,0,0.058823,0.941176,0,0.354486523,25.76066849,1
-74.26620229,-5.48710119,28.49628861,13.88366191,0,0,0.619047,0.380952,0.333333333,14.9632793,0
-72.92605309,-9.043935722,20.84916645,11.92825821,0,0.23348,0.638766,0.127753,0.303649599,213.4770437,1
-72.58129715,-8.068935525,13.12673523,7.771151178,0.126984,0.444444,0.333333,0.095238,0.08894858,26.90886918,1
-68.6529607,-6.779301271,20.99436608,12.78597361,0,0.238095,0.666666,0.095238,0.264033264,26.16230804,1
-97.18921309,-11.92655433,6.366696087,3.922348291,0.621212,0.333333,0.037878,0.007575,0.303708093,39.61154702,1
-79.06101825,-6.947904545,15.970727,12.15009907,0.08,0.04,0.88,0,0.406272794,24.34064878,0
-85.31382781,-9.754322065,11.28963171,7.502680521,0.141509,0.386792,0.40566,0.066037,0.146419139,75.65875743,1
-96.23921903,-9.783279198,10.53601431,2.752878236,0.5,0.4,0.1,0,0.333333333,19.18309101,0
-94.52546806,-10.2762944,1.563236381,5.084070586,0.185185,0.74074,0.074074,0,0,14.94546053,0
-84.13862162,-7.82423571,19.09185554,11.71351122,0.099415,0.45614,0.444444,0,0.376661264,60.71558419,1
-71.7823179,-7.710765655,28.57420895,12.106292,0,0.145454,0.736363,0.118181,0.510460885,83.33788781,1
-75.42692931,-5.942806605,19.71219658,10.66429284,0,0.421052,0.578947,0,0.333333333,25.39682855,1
-74.07988922,-8.317817504,16.05080548,8.55870229,0.023622,0.212598,0.677165,0.086614,0.165653033,84.59799808,1
-93.7657016,-7.808125938,10.46356173,7.181937081,0,0.6,0.4,0,0.483423749,22.37181523,0
-97.10974163,-9.067886932,9.614071884,7.354013584,0.203252,0.674796,0.121951,0,0.405208654,58.47918033,1
