MQ,MD,MU,BQ,BC,Call_Drops
-20.38,-111.88,-107.98,1,1,0
-20.38,-111.88,-107.98,1,1,0
-20.38,-111.88,-107.98,1,1,0
-20.381,-111.881,-107.981,1,1,0
-20.382,-111.882,-107.982,1,1,0
-20.382,-111.882,-107.982,1,1,0
-20.383,-111.883,-107.983,1,1,0
-20.384,-111.884,-107.984,1,1,0
-20.384,-111.884,-107.984,1,1,0
-20.385,-111.885,-107.985,1,1,0
-20.386,-111.886,-107.986,1,1,0
-20.386,-111.886,-107.986,1,1,0
-20.387,-111.887,-107.987,1,1,0
-20.388,-111.888,-107.988,1,1,0
-20.388,-111.888,-107.988,1,1,0
-20.389,-111.889,-107.989,1,1,0
-20.39,-111.89,-107.99,1,1,0
-20.39,-111.89,-107.99,1,1,0
-20.39,-111.89,-107.99,1,1,0
-20.391,-111.891,-107.991,1,1,0
-20.392,-111.892,-107.992,1,1,0
-20.392,-111.892,-107.992,1,1,0
-20.393,-111.893,-107.993,1,1,0
-20.394,-111.894,-107.994,1,1,0
-20.394,-111.894,-107.994,1,1,0
-20.395,-111.895,-107.995,1,1,0
-20.396,-111.896,-107.996,1,1,0
-20.396,-111.896,-107.996,1,1,0
-20.397,-111.897,-107.997,1,1,0
-20.398,-111.898,-107.998,1,1,0
-20.398,-111.898,-107.998,1,1,0
-20.399,-111.899,-107.999,1,1,0
-20.4,-111.9,-108,1,1,0
-20.4,-111.9,-108,1,1,0
-20.4,-111.9,-108,1,1,0
-20.4,-111.9,-108,1,1,0
-20.401,-111.901,-108.001,1,1,0
-20.402,-111.902,-108.002,1,1,0
-20.402,-111.902,-108.002,1,1,0
-20.403,-111.903,-108.003,1,1,0
-20.404,-111.904,-108.004,1,1,0
-20.404,-111.904,-108.004,1,1,0
-20.405,-111.905,-108.005,1,1,0
-20.406,-111.906,-108.006,1,1,0
-20.406,-111.906,-108.006,1,1,0
-20.407,-111.907,-108.007,1,1,0
-20.408,-111.908,-108.008,1,1,0
-20.408,-111.908,-108.008,1,1,0
-20.409,-111.909,-108.009,1,1,0
-20.41,-111.91,-108.01,1,1,0
-20.41,-111.91,-108.01,1,1,0
-20.41,-111.91,-108.01,1,1,0
-20.411,-111.911,-108.011,1,1,0
-20.412,-111.912,-108.012,1,1,0
-20.412,-111.912,-108.012,1,1,0
-20.413,-111.913,-108.013,1,1,0
-20.414,-111.914,-108.014,1,1,0
-20.414,-111.914,-108.014,1,1,0
-20.415,-111.915,-108.015,1,1,0
-20.416,-111.916,-108.016,1,1,0
-20.416,-111.916,-108.016,1,1,0
-20.417,-111.917,-108.017,1,1,0
-20.418,-111.918,-108.018,1,1,0
-20.418,-111.918,-108.018,1,1,0
-20.419,-111.919,-108.019,1,1,0
-20.42,-111.92,-108.02,1,1,0
-20.42,-111.92,-108.02,1,1,0
-20.42,-111.92,-108.02,1,1,0
-20.42,-111.92,-108.02,1,1,0
-20.421,-111.921,-108.021,1,1,0
-20.422,-111.922,-108.022,1,1,0
-20.422,-111.922,-108.022,1,1,0
-20.423,-111.923,-108.023,1,1,0
-20.424,-111.924,-108.024,1,1,0
-20.424,-111.924,-108.024,1,1,0
-20.425,-111.925,-108.025,1,1,0
-20.426,-111.926,-108.026,1,1,0
-20.426,-111.926,-108.026,1,1,0
-20.427,-111.927,-108.027,1,1,0
-20.428,-111.928,-108.028,1,1,0
-20.428,-111.928,-108.028,1,1,0
-20.429,-111.929,-108.029,1,1,0
-20.43,-111.93,-108.03,1,1,0
-20.43,-111.93,-108.03,1,1,0
-20.43,-111.93,-108.03,1,1,0
-20.431,-111.931,-108.031,1,1,0
-20.432,-111.932,-108.032,1,1,0
-20.432,-111.932,-108.032,1,1,0
-20.433,-111.933,-108.033,1,1,0
-20.434,-111.934,-108.034,1,1,0
-20.434,-111.934,-108.034,1,1,0
-20.435,-111.935,-108.035,1,1,0
-20.436,-111.936,-108.036,1,1,0
-20.436,-111.936,-108.036,1,1,0
-20.437,-111.937,-108.037,1,1,0
-20.438,-111.938,-108.038,1,1,0
-20.438,-111.938,-108.038,1,1,0
-20.439,-111.939,-108.039,1,1,0
-20.44,-111.94,-108.04,1,1,0
-20.44,-111.94,-108.04,1,1,0
-20.44,-111.94,-108.04,1,1,0
-20.44,-111.94,-108.04,1,1,0
-20.441,-111.941,-108.041,1,1,0
-20.442,-111.942,-108.042,1,1,0
-20.442,-111.942,-108.042,1,1,0
-20.443,-111.943,-108.043,1,1,0
-20.444,-111.944,-108.044,1,1,0
-20.444,-111.944,-108.044,1,1,0
-20.445,-111.945,-108.045,1,1,0
-20.446,-111.946,-108.046,1,1,0
-20.446,-111.946,-108.046,1,1,0
-20.447,-111.947,-108.047,1,1,0
-20.448,-111.948,-108.048,1,1,0
-20.448,-111.948,-108.048,1,1,0
-20.449,-111.949,-108.049,1,1,0
-20.45,-111.95,-108.05,1,1,0
-20.45,-111.95,-108.05,1,1,0
-20.45,-111.95,-108.05,1,1,0
-20.451,-111.951,-108.051,1,1,0
-20.452,-111.952,-108.052,1,1,0
-20.452,-111.952,-108.052,1,1,0
-20.453,-111.953,-108.053,1,1,0
-20.454,-111.954,-108.054,1,1,0
-20.454,-111.954,-108.054,1,1,0
-20.455,-111.955,-108.055,1,1,0
-20.456,-111.956,-108.056,1,1,0
-20.456,-111.956,-108.056,1,1,0
-20.457,-111.957,-108.057,1,1,0
-20.458,-111.958,-108.058,1,1,0
-20.458,-111.958,-108.058,1,1,0
-20.459,-111.959,-108.059,1,1,0
-20.46,-111.96,-108.06,1,1,0
-20.46,-111.96,-108.06,1,1,0
-20.46,-111.96,-108.06,1,1,0
-20.46,-111.96,-108.06,1,1,0
-20.461,-111.961,-108.061,1,1,0
-20.462,-111.962,-108.062,1,1,0
-20.462,-111.962,-108.062,1,1,0
-20.463,-111.963,-108.063,1,1,0
-20.464,-111.964,-108.064,1,1,0
-20.464,-111.964,-108.064,1,1,0
-20.465,-111.965,-108.065,1,1,0
-20.466,-111.966,-108.066,1,1,0
-20.466,-111.966,-108.066,1,1,0
-20.467,-111.967,-108.067,1,1,0
-20.468,-111.968,-108.068,1,1,0
-20.468,-111.968,-108.068,1,1,0
-20.469,-111.969,-108.069,1,1,0
-20.47,-111.97,-108.07,1,1,0
-20.47,-111.97,-108.07,1,1,0
-20.47,-111.97,-108.07,1,1,0
-20.471,-111.971,-108.071,1,1,0
-20.472,-111.972,-108.072,1,1,0
-20.472,-111.972,-108.072,1,1,0
-20.473,-111.973,-108.073,1,1,0
-20.474,-111.974,-108.074,1,1,0
-20.474,-111.974,-108.074,1,1,0
-20.475,-111.975,-108.075,1,1,0
-20.476,-111.976,-108.076,1,1,0
-20.476,-111.976,-108.076,1,1,0
-20.477,-111.977,-108.077,1,1,0
-20.478,-111.978,-108.078,1,1,0
-20.478,-111.978,-108.078,1,1,0
-20.479,-111.979,-108.079,1,1,0
-20.48,-111.98,-108.08,1,1,0
-20.48,-111.98,-108.08,1,1,0
-20.48,-111.98,-108.08,1,1,0
-20.48,-111.98,-108.08,1,1,0
-20.481,-111.981,-108.081,1,1,0
-20.482,-111.982,-108.082,1,1,0
-20.482,-111.982,-108.082,1,1,0
-20.483,-111.983,-108.083,1,1,0
-20.484,-111.984,-108.084,1,1,0
-20.484,-111.984,-108.084,1,1,0
-20.485,-111.985,-108.085,1,1,0
-20.486,-111.986,-108.086,1,1,0
-20.486,-111.986,-108.086,1,1,0
-20.487,-111.987,-108.087,1,1,0
-20.488,-111.988,-108.088,1,1,0
-20.488,-111.988,-108.088,1,1,0
-20.489,-111.989,-108.089,1,1,0
-20.49,-111.99,-108.09,1,1,0
-20.49,-111.99,-108.09,1,1,0
-20.49,-111.99,-108.09,1,1,0
-20.491,-111.991,-108.091,1,1,0
-20.492,-111.992,-108.092,1,1,0
-20.492,-111.992,-108.092,1,1,0
-20.493,-111.993,-108.093,1,1,0
-20.494,-111.994,-108.094,1,1,0
-20.494,-111.994,-108.094,1,1,0
-20.495,-111.995,-108.095,1,1,0
-20.496,-111.996,-108.096,1,1,0
-20.496,-111.996,-108.096,1,1,0
-20.497,-111.997,-108.097,1,1,0
-20.498,-111.998,-108.098,1,1,0
-20.498,-111.998,-108.098,1,1,0
-20.499,-111.999,-108.099,1,1,0
-20.5,-102,-98.6,1,1,1
-20.5,-104,-106.9,1,1,1
-20.5,-105,2739.7,1,1,1
-20.5,-111,-101.9,1,1,1
-20.5,-116,-111.5,1,1,1
-20.5,-85,-102.4,1,0,1
-20.5,-88,717.2,1,0,1
-20.5,-94,-102.1,1,0,1
-20.5,-95,-101.9,1,0,1
-20.5,-97,-98.9,1,1,1
-20.5,-112,-108.1,1,1,0
-20.5,-112,-108.1,1,1,0
-20.5,-112,-108.1,1,1,0
-20.5,-112,-108.1,1,1,0
-20.5,-112,-108.1,1,1,0
-20.5,-112,-108.1,1,1,0
-20.501,-112.001,-108.101,1,1,0
-20.502,-112.002,-108.102,1,1,0
-20.502,-112.002,-108.102,1,1,0
-20.503,-112.003,-108.103,1,1,0
-20.504,-112.004,-108.104,1,1,0
-20.504,-112.004,-108.104,1,1,0
-20.505,-112.005,-108.105,1,1,0
-20.506,-112.006,-108.106,1,1,0
-20.506,-112.006,-108.106,1,1,0
-20.507,-112.007,-108.107,1,1,0
-20.508,-112.008,-108.108,1,1,0
-20.508,-112.008,-108.108,1,1,0
-20.509,-112.009,-108.109,1,1,0
-20.51,-112.01,-108.11,1,1,0
-20.51,-112.01,-108.11,1,1,0
-20.51,-112.01,-108.11,1,1,0
-20.511,-112.011,-108.111,1,1,0
-20.512,-112.012,-108.112,1,1,0
-20.512,-112.012,-108.112,1,1,0
-20.513,-112.013,-108.113,1,1,0
-20.514,-112.014,-108.114,1,1,0
-20.514,-112.014,-108.114,1,1,0
-20.515,-112.015,-108.115,1,1,0
-20.516,-112.016,-108.116,1,1,0
-20.516,-112.016,-108.116,1,1,0
-20.517,-112.017,-108.117,1,1,0
-20.518,-112.018,-108.118,1,1,0
-20.518,-112.018,-108.118,1,1,0
-20.519,-112.019,-108.119,1,1,0
-20.52,-112.02,-108.12,1,1,0
-20.52,-112.02,-108.12,1,1,0
-20.52,-112.02,-108.12,1,1,0
-20.52,-112.02,-108.12,1,1,0
-20.521,-112.021,-108.121,1,1,0
-20.522,-112.022,-108.122,1,1,0
-20.522,-112.022,-108.122,1,1,0
-20.523,-112.023,-108.123,1,1,0
-20.524,-112.024,-108.124,1,1,0
-20.524,-112.024,-108.124,1,1,0
-20.525,-112.025,-108.125,1,1,0
-20.526,-112.026,-108.126,1,1,0
-20.526,-112.026,-108.126,1,1,0
-20.527,-112.027,-108.127,1,1,0
-20.528,-112.028,-108.128,1,1,0
-20.528,-112.028,-108.128,1,1,0
-20.529,-112.029,-108.129,1,1,0
-20.53,-112.03,-108.13,1,1,0
-20.53,-112.03,-108.13,1,1,0
-20.53,-112.03,-108.13,1,1,0
-20.531,-112.031,-108.131,1,1,0
-20.532,-112.032,-108.132,1,1,0
-20.532,-112.032,-108.132,1,1,0
-20.533,-112.033,-108.133,1,1,0
-20.534,-112.034,-108.134,1,1,0
-20.534,-112.034,-108.134,1,1,0
-20.535,-112.035,-108.135,1,1,0
-20.536,-112.036,-108.136,1,1,0
-20.536,-112.036,-108.136,1,1,0
-20.537,-112.037,-108.137,1,1,0
-20.538,-112.038,-108.138,1,1,0
-20.538,-112.038,-108.138,1,1,0
-20.539,-112.039,-108.139,1,1,0
-20.54,-112.04,-108.14,1,1,0
-20.54,-112.04,-108.14,1,1,0
-20.54,-112.04,-108.14,1,1,0
-20.54,-112.04,-108.14,1,1,0
-20.541,-112.041,-108.141,1,1,0
-20.542,-112.042,-108.142,1,1,0
-20.542,-112.042,-108.142,1,1,0
-20.543,-112.043,-108.143,1,1,0
-20.544,-112.044,-108.144,1,1,0
-20.544,-112.044,-108.144,1,1,0
-20.545,-112.045,-108.145,1,1,0
-20.546,-112.046,-108.146,1,1,0
-20.546,-112.046,-108.146,1,1,0
-20.547,-112.047,-108.147,1,1,0
-20.548,-112.048,-108.148,1,1,0
-20.548,-112.048,-108.148,1,1,0
-20.549,-112.049,-108.149,1,1,0
-20.55,-112.05,-108.15,1,1,0
-20.55,-112.05,-108.15,1,1,0
-20.55,-112.05,-108.15,1,1,0
-20.551,-112.051,-108.151,1,1,0
-20.552,-112.052,-108.152,1,1,0
-20.552,-112.052,-108.152,1,1,0
-20.553,-112.053,-108.153,1,1,0
-20.554,-112.054,-108.154,1,1,0
-20.554,-112.054,-108.154,1,1,0
-20.555,-112.055,-108.155,1,1,0
-20.556,-112.056,-108.156,1,1,0
-20.556,-112.056,-108.156,1,1,0
-20.557,-112.057,-108.157,1,1,0
-20.558,-112.058,-108.158,1,1,0
-20.558,-112.058,-108.158,1,1,0
-20.559,-112.059,-108.159,1,1,0
-20.56,-112.06,-108.16,1,1,0
-20.56,-112.06,-108.16,1,1,0
-20.56,-112.06,-108.16,1,1,0
-20.56,-112.06,-108.16,1,1,0
-20.561,-112.061,-108.161,1,1,0
-20.562,-112.062,-108.162,1,1,0
-20.562,-112.062,-108.162,1,1,0
-20.563,-112.063,-108.163,1,1,0
-20.564,-112.064,-108.164,1,1,0
-20.564,-112.064,-108.164,1,1,0
-20.565,-112.065,-108.165,1,1,0
-20.566,-112.066,-108.166,1,1,0
-20.566,-112.066,-108.166,1,1,0
-20.567,-112.067,-108.167,1,1,0
-20.568,-112.068,-108.168,1,1,0
-20.568,-112.068,-108.168,1,1,0
-20.569,-112.069,-108.169,1,1,0
-20.57,-112.07,-108.17,1,1,0
-20.57,-112.07,-108.17,1,1,0
-20.57,-112.07,-108.17,1,1,0
-20.571,-112.071,-108.171,1,1,0
-20.572,-112.072,-108.172,1,1,0
-20.572,-112.072,-108.172,1,1,0
-20.573,-112.073,-108.173,1,1,0
-20.574,-112.074,-108.174,1,1,0
-20.574,-112.074,-108.174,1,1,0
-20.575,-112.075,-108.175,1,1,0
-20.576,-112.076,-108.176,1,1,0
-20.576,-112.076,-108.176,1,1,0
-20.577,-112.077,-108.177,1,1,0
-20.578,-112.078,-108.178,1,1,0
-20.578,-112.078,-108.178,1,1,0
-20.579,-112.079,-108.179,1,1,0
-20.58,-112.08,-108.18,1,1,0
-20.58,-112.08,-108.18,1,1,0
-20.58,-112.08,-108.18,1,1,0
-20.58,-112.08,-108.18,1,1,0
-20.581,-112.081,-108.181,1,1,0
-20.582,-112.082,-108.182,1,1,0
-20.582,-112.082,-108.182,1,1,0
-20.583,-112.083,-108.183,1,1,0
-20.584,-112.084,-108.184,1,1,0
-20.584,-112.084,-108.184,1,1,0
-20.585,-112.085,-108.185,1,1,0
-20.586,-112.086,-108.186,1,1,0
-20.586,-112.086,-108.186,1,1,0
-20.587,-112.087,-108.187,1,1,0
-20.588,-112.088,-108.188,1,1,0
-20.588,-112.088,-108.188,1,1,0
-20.589,-112.089,-108.189,1,1,0
-20.59,-112.09,-108.19,1,1,0
-20.59,-112.09,-108.19,1,1,0
-20.59,-112.09,-108.19,1,1,0
-20.591,-112.091,-108.191,1,1,0
-20.592,-112.092,-108.192,1,1,0
-20.592,-112.092,-108.192,1,1,0
-20.593,-112.093,-108.193,1,1,0
-20.594,-112.094,-108.194,1,1,0
-20.594,-112.094,-108.194,1,1,0
-20.595,-112.095,-108.195,1,1,0
-20.596,-112.096,-108.196,1,1,0
-20.596,-112.096,-108.196,1,1,0
-20.597,-112.097,-108.197,1,1,0
-20.598,-112.098,-108.198,1,1,0
-20.598,-112.098,-108.198,1,1,0
-20.599,-112.099,-108.199,1,1,0
-20.6,-112.1,-108.2,1,1,0
-20.6,-112.1,-108.2,1,1,0
-20.6,-112.1,-108.2,1,1,0
-20.6,-112.1,-108.2,1,1,0
-20.601,-112.101,-108.201,1,1,0
-20.602,-112.102,-108.202,1,1,0
-20.602,-112.102,-108.202,1,1,0
-20.603,-112.103,-108.203,1,1,0
-20.604,-112.104,-108.204,1,1,0
-20.604,-112.104,-108.204,1,1,0
-20.605,-112.105,-108.205,1,1,0
-20.606,-112.106,-108.206,1,1,0
-20.606,-112.106,-108.206,1,1,0
-20.607,-112.107,-108.207,1,1,0
-20.608,-112.108,-108.208,1,1,0
-20.608,-112.108,-108.208,1,1,0
-20.609,-112.109,-108.209,1,1,0
-20.61,-112.11,-108.21,1,1,0
-20.61,-112.11,-108.21,1,1,0
-20.61,-112.11,-108.21,1,1,0
-20.611,-112.111,-108.211,1,1,0
-20.612,-112.112,-108.212,1,1,0
-20.612,-112.112,-108.212,1,1,0
-20.613,-112.113,-108.213,1,1,0
-20.614,-112.114,-108.214,1,1,0
-20.614,-112.114,-108.214,1,1,0
-20.615,-112.115,-108.215,1,1,0
-20.616,-112.116,-108.216,1,1,0
-20.616,-112.116,-108.216,1,1,0
-20.617,-112.117,-108.217,1,1,0
-20.618,-112.118,-108.218,1,1,0
-20.618,-112.118,-108.218,1,1,0
-20.619,-112.119,-108.219,1,1,0
-20.62,-112.12,-108.22,1,1,0
-20.62,-112.12,-108.22,1,1,0
-20.62,-112.12,-108.22,1,1,0
-20.62,-112.12,-108.22,1,1,0
-20.621,-112.121,-108.221,1,1,0
-20.622,-112.122,-108.222,1,1,0
-20.622,-112.122,-108.222,1,1,0
-20.623,-112.123,-108.223,1,1,0
-20.624,-112.124,-108.224,1,1,0
-20.624,-112.124,-108.224,1,1,0
-20.625,-112.125,-108.225,1,1,0
-20.626,-112.126,-108.226,1,1,0
-20.626,-112.126,-108.226,1,1,0
-20.627,-112.127,-108.227,1,1,0
-20.628,-112.128,-108.228,1,1,0
-20.628,-112.128,-108.228,1,1,0
-20.629,-112.129,-108.229,1,1,0
-20.63,-112.13,-108.23,1,1,0
-20.63,-112.13,-108.23,1,1,0
-20.63,-112.13,-108.23,1,1,0
-20.631,-112.131,-108.231,1,1,0
-20.632,-112.132,-108.232,1,1,0
-20.632,-112.132,-108.232,1,1,0
-20.633,-112.133,-108.233,1,1,0
-20.634,-112.134,-108.234,1,1,0
-20.634,-112.134,-108.234,1,1,0
-20.635,-112.135,-108.235,1,1,0
-20.636,-112.136,-108.236,1,1,0
-20.636,-112.136,-108.236,1,1,0
-20.637,-112.137,-108.237,1,1,0
-20.638,-112.138,-108.238,1,1,0
-20.638,-112.138,-108.238,1,1,0
-20.639,-112.139,-108.239,1,1,0
-20.64,-112.14,-108.24,1,1,0
-20.64,-112.14,-108.24,1,1,0
-20.64,-112.14,-108.24,1,1,0
-20.64,-112.14,-108.24,1,1,0
-20.641,-112.141,-108.241,1,1,0
-20.642,-112.142,-108.242,1,1,0
-20.642,-112.142,-108.242,1,1,0
-20.643,-112.143,-108.243,1,1,0
-20.644,-112.144,-108.244,1,1,0
-20.644,-112.144,-108.244,1,1,0
-20.645,-112.145,-108.245,1,1,0
-20.646,-112.146,-108.246,1,1,0
-20.646,-112.146,-108.246,1,1,0
-20.647,-112.147,-108.247,1,1,0
-20.648,-112.148,-108.248,1,1,0
-20.648,-112.148,-108.248,1,1,0
-20.649,-112.149,-108.249,1,1,0
-20.65,-112.15,-108.25,1,1,0
-20.65,-112.15,-108.25,1,1,0
-20.65,-112.15,-108.25,1,1,0
-20.651,-112.151,-108.251,1,1,0
-20.652,-112.152,-108.252,1,1,0
-20.652,-112.152,-108.252,1,1,0
-20.653,-112.153,-108.253,1,1,0
-20.654,-112.154,-108.254,1,1,0
-20.654,-112.154,-108.254,1,1,0
-20.655,-112.155,-108.255,1,1,0
-20.656,-112.156,-108.256,1,1,0
-20.656,-112.156,-108.256,1,1,0
-20.657,-112.157,-108.257,1,1,0
-20.658,-112.158,-108.258,1,1,0
-20.658,-112.158,-108.258,1,1,0
-20.659,-112.159,-108.259,1,1,0
-20.66,-112.16,-108.26,1,1,0
-20.66,-112.16,-108.26,1,1,0
-20.66,-112.16,-108.26,1,1,0
-20.66,-112.16,-108.26,1,1,0
-20.661,-112.161,-108.261,1,1,0
-20.662,-112.162,-108.262,1,1,0
-20.662,-112.162,-108.262,1,1,0
-20.663,-112.163,-108.263,1,1,0
-20.664,-112.164,-108.264,1,1,0
-20.664,-112.164,-108.264,1,1,0
-20.665,-112.165,-108.265,1,1,0
-20.666,-112.166,-108.266,1,1,0
-20.666,-112.166,-108.266,1,1,0
-20.667,-112.167,-108.267,1,1,0
-20.668,-112.168,-108.268,1,1,0
-20.668,-112.168,-108.268,1,1,0
-20.669,-112.169,-108.269,1,1,0
-20.67,-112.17,-108.27,1,1,0
-20.67,-112.17,-108.27,1,1,0
-20.67,-112.17,-108.27,1,1,0
-20.671,-112.171,-108.271,1,1,0
-20.672,-112.172,-108.272,1,1,0
-20.672,-112.172,-108.272,1,1,0
-20.673,-112.173,-108.273,1,1,0
-20.674,-112.174,-108.274,1,1,0
-20.674,-112.174,-108.274,1,1,0
-20.675,-112.175,-108.275,1,1,0
-20.676,-112.176,-108.276,1,1,0
-20.676,-112.176,-108.276,1,1,0
-20.677,-112.177,-108.277,1,1,0
-20.678,-112.178,-108.278,1,1,0
-20.678,-112.178,-108.278,1,1,0
-20.679,-112.179,-108.279,1,1,0
-20.68,-112.18,-108.28,1,1,0
-20.68,-112.18,-108.28,1,1,0
-20.68,-112.18,-108.28,1,1,0
-20.68,-112.18,-108.28,1,1,0
-20.681,-112.181,-108.281,1,1,0
-20.682,-112.182,-108.282,1,1,0
-20.682,-112.182,-108.282,1,1,0
-20.683,-112.183,-108.283,1,1,0
-20.684,-112.184,-108.284,1,1,0
-20.684,-112.184,-108.284,1,1,0
-20.685,-112.185,-108.285,1,1,0
-20.686,-112.186,-108.286,1,1,0
-20.686,-112.186,-108.286,1,1,0
-20.687,-112.187,-108.287,1,1,0
-20.688,-112.188,-108.288,1,1,0
-20.688,-112.188,-108.288,1,1,0
-20.689,-112.189,-108.289,1,1,0
-20.69,-112.19,-108.29,1,1,0
-20.69,-112.19,-108.29,1,1,0
-20.69,-112.19,-108.29,1,1,0
-20.691,-112.191,-108.291,1,1,0
-20.692,-112.192,-108.292,1,1,0
-20.692,-112.192,-108.292,1,1,0
-20.693,-112.193,-108.293,1,1,0
-20.694,-112.194,-108.294,1,1,0
-20.694,-112.194,-108.294,1,1,0
-20.695,-112.195,-108.295,1,1,0
-20.696,-112.196,-108.296,1,1,0
-20.696,-112.196,-108.296,1,1,0
-20.697,-112.197,-108.297,1,1,0
-20.698,-112.198,-108.298,1,1,0
-20.698,-112.198,-108.298,1,1,0
-20.699,-112.199,-108.299,1,1,0
-20.7,-112.2,-108.3,1,1,0
-20.7,-112.2,-108.3,1,1,0
-20.7,-112.2,-108.3,1,1,0
-20.7,-112.2,-108.3,1,1,0
-20.7,-112.2,-108.3,1,1,0
-20.701,-112.201,-108.301,1,1,0
-20.702,-112.202,-108.302,1,1,0
-20.702,-112.202,-108.302,1,1,0
-20.703,-112.203,-108.303,1,1,0
-20.704,-112.204,-108.304,1,1,0
-20.704,-112.204,-108.304,1,1,0
-20.705,-112.205,-108.305,1,1,0
-20.706,-112.206,-108.306,1,1,0
-20.706,-112.206,-108.306,1,1,0
-20.707,-112.207,-108.307,1,1,0
-20.708,-112.208,-108.308,1,1,0
-20.708,-112.208,-108.308,1,1,0
-20.709,-112.209,-108.309,1,1,0
-20.71,-112.21,-108.31,1,1,0
-20.71,-112.21,-108.31,1,1,0
-20.71,-112.21,-108.31,1,1,0
-20.711,-112.211,-108.311,1,1,0
-20.712,-112.212,-108.312,1,1,0
-20.712,-112.212,-108.312,1,1,0
-20.713,-112.213,-108.313,1,1,0
-20.714,-112.214,-108.314,1,1,0
-20.714,-112.214,-108.314,1,1,0
-20.715,-112.215,-108.315,1,1,0
-20.716,-112.216,-108.316,1,1,0
-20.716,-112.216,-108.316,1,1,0
-20.717,-112.217,-108.317,1,1,0
-20.718,-112.218,-108.318,1,1,0
-20.718,-112.218,-108.318,1,1,0
-20.719,-112.219,-108.319,1,1,0
-20.72,-112.22,-108.32,1,1,0
-20.72,-112.22,-108.32,1,1,0
-20.72,-112.22,-108.32,1,1,0
-20.72,-112.22,-108.32,1,1,0
-20.721,-112.221,-108.321,1,1,0
-20.722,-112.222,-108.322,1,1,0
-20.722,-112.222,-108.322,1,1,0
-20.723,-112.223,-108.323,1,1,0
-20.724,-112.224,-108.324,1,1,0
-20.724,-112.224,-108.324,1,1,0
-20.725,-112.225,-108.325,1,1,0
-20.726,-112.226,-108.326,1,1,0
-20.726,-112.226,-108.326,1,1,0
-20.727,-112.227,-108.327,1,1,0
-20.728,-112.228,-108.328,1,1,0
-20.728,-112.228,-108.328,1,1,0
-20.729,-112.229,-108.329,1,1,0
-20.73,-112.23,-108.33,1,1,0
-20.73,-112.23,-108.33,1,1,0
-20.73,-112.23,-108.33,1,1,0
-20.731,-112.231,-108.331,1,1,0
-20.732,-112.232,-108.332,1,1,0
-20.732,-112.232,-108.332,1,1,0
-20.733,-112.233,-108.333,1,1,0
-20.734,-112.234,-108.334,1,1,0
-20.734,-112.234,-108.334,1,1,0
-20.735,-112.235,-108.335,1,1,0
-20.736,-112.236,-108.336,1,1,0
-20.736,-112.236,-108.336,1,1,0
-20.737,-112.237,-108.337,1,1,0
-20.738,-112.238,-108.338,1,1,0
-20.738,-112.238,-108.338,1,1,0
-20.739,-112.239,-108.339,1,1,0
-20.74,-112.24,-108.34,1,1,0
-20.74,-112.24,-108.34,1,1,0
-20.74,-112.24,-108.34,1,1,0
-20.74,-112.24,-108.34,1,1,0
-20.741,-112.241,-108.341,1,1,0
-20.742,-112.242,-108.342,1,1,0
-20.742,-112.242,-108.342,1,1,0
-20.743,-112.243,-108.343,1,1,0
-20.744,-112.244,-108.344,1,1,0
-20.744,-112.244,-108.344,1,1,0
-20.745,-112.245,-108.345,1,1,0
-20.746,-112.246,-108.346,1,1,0
-20.746,-112.246,-108.346,1,1,0
-20.747,-112.247,-108.347,1,1,0
-20.748,-112.248,-108.348,1,1,0
-20.748,-112.248,-108.348,1,1,0
-20.749,-112.249,-108.349,1,1,0
-20.75,-112.25,-108.35,1,1,0
-20.75,-112.25,-108.35,1,1,0
-20.75,-112.25,-108.35,1,1,0
-20.751,-112.251,-108.351,1,1,0
-20.752,-112.252,-108.352,1,1,0
-20.752,-112.252,-108.352,1,1,0
-20.753,-112.253,-108.353,1,1,0
-20.754,-112.254,-108.354,1,1,0
-20.754,-112.254,-108.354,1,1,0
-20.755,-112.255,-108.355,1,1,0
-20.756,-112.256,-108.356,1,1,0
-20.756,-112.256,-108.356,1,1,0
-20.757,-112.257,-108.357,1,1,0
-20.758,-112.258,-108.358,1,1,0
-20.758,-112.258,-108.358,1,1,0
-20.759,-112.259,-108.359,1,1,0
-20.76,-112.26,-108.36,1,1,0
-20.76,-112.26,-108.36,1,1,0
-20.76,-112.26,-108.36,1,1,0
-20.76,-112.26,-108.36,1,1,0
-20.761,-112.261,-108.361,1,1,0
-20.762,-112.262,-108.362,1,1,0
-20.762,-112.262,-108.362,1,1,0
-20.763,-112.263,-108.363,1,1,0
-20.764,-112.264,-108.364,1,1,0
-20.764,-112.264,-108.364,1,1,0
-20.765,-112.265,-108.365,1,1,0
-20.766,-112.266,-108.366,1,1,0
-20.766,-112.266,-108.366,1,1,0
-20.767,-112.267,-108.367,1,1,0
-20.768,-112.268,-108.368,1,1,0
-20.768,-112.268,-108.368,1,1,0
-20.769,-112.269,-108.369,1,1,0
-20.77,-112.27,-108.37,1,1,0
-20.77,-112.27,-108.37,1,1,0
-20.77,-112.27,-108.37,1,1,0
-20.771,-112.271,-108.371,1,1,0
-20.772,-112.272,-108.372,1,1,0
-20.772,-112.272,-108.372,1,1,0
-20.773,-112.273,-108.373,1,1,0
-20.774,-112.274,-108.374,1,1,0
-20.774,-112.274,-108.374,1,1,0
-20.775,-112.275,-108.375,1,1,0
-20.776,-112.276,-108.376,1,1,0
